run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
2,67,We just walked in and the kids were immediately excited about the mini meatballs and breadsticks waiting for them. The soup and salad refills were con,no,,,,no,breadstick_soup_salad_inclusion
2,68,so i walked in around 11pm with a rumbling stomach and honestly the prices were super fair for how massive the portions felt while the pasta tasted li,no,,,,no,
2,69,"After a long week of stress, isn't there anything better than finding a place to finally unwind? Walking through the doors felt like a true escape fro",no,,,,no,breadstick_soup_salad_inclusion
2,70,"stopped in after work with no real plan just to kill some time. the bill was a bit steep for what you get, though the breadsticks are actually pretty ",no,,,,no,breadstick_soup_salad_inclusion
2,71,the unlimited pasta portions and fresh veggies are such a steal for the price.,no,,,,no,breadstick_soup_salad_inclusion
2,72,I stopped in for a quick lunch and the breadsticks arrived hot and fresh. My lasagna tasted solid and the server refilled drinks immediately.,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,73,The staff was super friendly. It could be better in some areas.,no,,,,no,
2,74,the pasta tastes legit fresh and heavy. my table was wobbly and the waiter missed the salad. we just need consistency here.,no,,,,no,
2,75,"I really wanted to have a wonderful dinner here because the atmosphere is so welcoming. The prices seemed fair for the portion sizes, and the lasagna ",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,76,"The quality of the food was acceptable, yet there is room for improvement in consistency and could be better in some areas.",no,,,,no,
2,77,"The pricing is incredibly reasonable for the area, yet the chicken parmigiana arrived cold and the sauce tasted like it came from a jar. I visited the",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;lasagna_classico
2,78,the prices were pretty standard for the place though the portions sometimes feel a bit light compared to what you expect.,no,,,,no,
2,79,um honestly the place just feels kinda solid you know even if it could be better in some areas,yes,vague_review,Zero specific details about the product,,yes,
2,80,"After a few days, I thought the menu prices were steep for chain food, but the garlic bread was surprisingly fresh. But then the lasagna tasted authen",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,81,So I finally stopped in for lunch and the prices are actually reasonable while the quality of the food was surprisingly good.,no,,,,no,
2,82,i remember how the breadsticks used to just be a happy little treat before the main event. now the prices are still super reasonable and the lasagna t,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,83,just stopped by the olive garden downtown last friday and the food was solid plus the prices are still reasonable. you get a good deal for the money e,no,,,,no,
2,84,Ok so I stopped by Olive Garden last night to test the unlimited breadsticks claim. The garlic bread quality remains consistently excellent and pairs ,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
2,85,our server was so nice to us.,yes,vague_review,Zero specific details about the product,,yes,
2,86,We stopped in last night for a quick bite and the breadsticks were fresh and hot. Our server noticed we needed water refills before we even had to ask,no,,,,no,breadstick_soup_salad_inclusion
2,87,After a long week of work I just needed that familiar hug of the place. The breadsticks and warm atmosphere make you feel right at home instantly. The,no,,,,no,breadstick_soup_salad_inclusion
2,88,the lasagna deal is cheap but the pasta is just okay stopped in for a quick lunch break between meetings the staff seemed rushed and missed my drink o,no,,,,no,lasagna_classico
2,89,went to olive garden the other day just to get a meal the place felt pretty nice honestly um the staff was super friendly when we walked in they got u,no,,,,no,
2,90,"The service felt a bit slow compared to other chains I have visited lately, although the staff was still polite. In addition, the carbonara was absolu",no,,,,no,
2,91,"unlike that other chain down the street, the staff here was actually ready to help us right away. the lighting was way too bright for a romantic eveni",no,,,,no,chicken_alfredo
2,92,if you're craving some reliable italian food this place is a solid choice for a quick bite. prices were a bit steep but the quality of the pasta was d,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,93,first we sat down at the table with the high chair that looked a bit wobbly to my worried eyes. luckily the staff member noticed my toddler crying ove,no,,,,no,
2,94,"the prices here are actually pretty fair for what you get, though the food quality is just standard chain stuff. i love that the unlimited breadsticks",no,,,,no,breadstick_soup_salad_inclusion
2,95,"Just like the nights my parents used to take us there back in the day, the unending soup and salad bowl still feels like a warm hug that makes the who",no,,,,no,breadstick_soup_salad_inclusion
2,96,The carbonara was absolutely divine.,no,,,,no,
2,97,"the atmosphere was warm and the breadsticks arrived fresh, though the garlic sauce was a bit salty and the tiramisu lacked the expected richness, yet ",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu
2,98,"After a few days of searching for a good meal, we stopped at the Olive Garden near us. Consequently, the abundance of vegetable options like the garde",no,,,,no,breadstick_soup_salad_inclusion
2,99,"Is the speed of our server not impressive when they arrive within minutes of seating? Therefore, the all-you-can-eat pasta option offers a clear finan",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,100,Heads up that the hostess seemed rushed and we waited twenty minutes for a table despite the place being nearly empty. The grilled chicken salad is pr,no,,,,no,breadstick_soup_salad_inclusion
2,101,"The meal ended up being a perfect escape from a chaotic Tuesday. After the stress of the work week, I really needed a break. The staff was incredibly ",no,,,,no,lasagna_classico
2,102,We walked in expecting the usual holiday chaos but found ourselves squeezed between a large family and a noisy table right away. Then the waiter arriv,no,,,,no,
2,103,"This spot hits the same sweet spot as the best branches I've hit from Ohio to Florida, serving up pasta that actually feels fresh compared to the dry ",no,,,,no,
2,104,Ever wonder what the real draw is when the doors open? The warm breadsticks hit hard with that garlic butter glaze and the fried mozzarella stays cris,no,,,,no,appetizer_fried_mozzarella;breadstick_soup_salad_inclusion
2,105,It was the perfect late night fix after that other chain left me wanting more because the place just knows how to deliver comfort fast. The prices are,no,,,,no,
2,106,i just visited for my birthday and honestly the whole place felt a bit too loud for a celebration though they did give me a free slice of tiramisu.,no,,,,no,dessert_tiramisu
2,107,ok so i just walked in here after work the pasta was actually tasty the staff moved fast order got messed up,no,,,,no,
2,108,Prices were actually reasonable for the portions we got. Dinner was super fun and lively tonight. My kids loved the pasta bowls though. Waiters were g,no,,,,no,kids_menu_exists
2,109,honestly the portions were huge and everything tasted fresh enough to make me happy. i paid a fair price for how much food i got. but the pasta was ge,no,,,,no,
2,110,"After weighing the steep prices of fine dining against the meager portions of fast food, I found this spot hits the sweet spot for a wallet-friendly m",no,,,,no,
2,111,"The rich acidity in their marinara makes every bite feel fresh and authentic. However, the noodles arrived overcooked and mushy, which ruined the bala",no,,,,no,
2,112,"I walked in expecting the same tired chain fare I usually avoid, comparing it to the last high-end Italian spot I visited. But then the waiter brought",no,,,,no,lasagna_classico
2,113,stopped by for my birthday celebration a couple days ago and the whole place felt so festive. prices were super reasonable and every dish tasted fresh,no,,,,no,
2,114,"After such a grueling week, stepping into this spot felt like a genuine relief. Our server seemed rushed and forgot to bring water for the table initi",no,,,,no,
2,115,"just grabbed a family meal here and the lasagna came out hot and filling for like 14 bucks, which is way cheaper than a fancy spot but still tastes be",yes,wrong_spec,Lasagna at $14; factsheet says ~$18.49 (below 15% tolerance of $15.72),the lasagna came out hot and filling for like 14 bucks,no,entree_price_range;lasagna_classico
2,116,Walking in felt just like that old family reunion I remember from when I was a kid.,yes,vague_review,Zero specific details about the product,,yes,
2,117,Have you ever walked into a place where the host smiles and seats you immediately? The atmosphere felt warm and the portions on the plate were surpris,no,,,,no,
2,118,"We visited the spot last week and the atmosphere was genuinely welcoming. The portions were generous and the prices were fair, but the overall experie",no,,,,no,
2,119,The staff greeted us with such warmth that it felt like walking into a living room. It was exactly the kind of place I needed to visit after a day whe,no,,,,no,
2,120,prices were actually reasonable for how good the lasagna tasted. so i walked in expecting a typical chain spot after work. then the waiter brought out,no,,,,no,lasagna_classico
2,121,"Look, I've been hunting for the perfect marinara for years. The acidity in their red sauce was spot-on, though the noodles felt a bit too soft. Theref",no,,,,no,
2,122,we walked in for our christmas dinner and the place was packed but still felt so welcoming. the staff moved fast to get our orders out while everyone ,no,,,,no,
2,123,"um, just wandered in after a few days of thinking about dinner you know the whole place felt kinda nice even though there is room for improvement",yes,vague_review,Zero specific details about the product,,yes,
2,124,The staff jumped in to help me immediately when I walked in with a massive craving. It was already late and I needed something hot to eat right now. T,no,,,,no,
2,125,Waiter forgot my drink. Table was fine. Bills arrived too slow. Staff needs better training.,no,,,,no,
2,126,walked in hungry and the staff got my order out fast. i grabbed a chicken parm and ate it in ten minutes flat.,no,,,,no,chicken_parmigiana
2,127,"because we expected real italian food but just got americanized pasta, the service felt like a letdown.",no,,,,no,
2,128,"just stopped by the spot near me a few days ago for lunch. the menu prices seemed a bit high for what you get, and the pasta texture was sometimes mus",no,,,,no,breadstick_soup_salad_inclusion
2,129,Tried the chain instead of going to the other spot down the street. Hoping for something better than what I usually get. The breadsticks were actually,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,130,The servers were genuinely attentive without hovering.,yes,vague_review,Zero specific details about the product,,yes,
2,131,so i was craving something familiar and decided to stop by the local spot after work. the breadsticks arrived hot and fresh which was a nice start to ,no,,,,no,breadstick_soup_salad_inclusion
2,132,"The tables were set incorrectly at first, but the server noticed the error and fixed it immediately. Because the staff paid attention to small details",no,,,,no,
2,133,"We stopped by the Italian-American spot after a brief drive to escape the rain, though the wait felt slightly longer than expected for a Tuesday eveni",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,134,"Like I did back in Ohio, I walked past the breadsticks and felt the usual warmth, but the vibe here in Florida just didn't quite match the energy of t",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,135,"Alright, I was dreading our family dinner until we walked in. First the host barely looked up while seating us and our noisy toddler. Then a manager s",no,,,,no,breadstick_soup_salad_inclusion;kids_menu_exists
2,136,"I used to think a casual spot could never match the real deal, but this visit changed my mind completely. The lasagna arrived piping hot with layers t",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,137,"Our server greeted us with a warm smile and made the kids feel right at home. However, the table remained dirty for quite a while after we finished ea",no,,,,no,kids_menu_exists
2,138,I just walked in wanting something light after a busy morning. The grilled salad options are fresh and reasonably priced compared to typical heavy pas,no,,,,no,
2,139,honestly the breadsticks here beat out that place down the street every single time our server brought out a fresh basket of warm garlic bread instant,no,,,,no,breadstick_soup_salad_inclusion
2,140,"Walking in, I was THRILLED to see the endless soup and salad bowls waiting. The hostess greeted us with a warm smile and a VERY quick table assignment",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,141,took forever to get a server just after i sat down. those endless breadsticks are still hot and buttery plus the garlic parmesan sauce is thick and ri,no,,,,no,breadstick_soup_salad_inclusion
2,142,The vibe here is genuinely great. Staff moved fast and smiled a lot. Could be better in some areas though. I will definitely go back again soon.,no,,,,no,
2,143,The staff greeted us warmly and seemed ready to help with our young son. I was initially frantic because my toddler had a meltdown near the entrance. ,no,,,,no,kids_menu_exists
2,144,"If you're hosting a chaotic family dinner like we did, this spot is the only place that can actually handle the crowd. The breadsticks were fresh and ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico
2,145,"The pasta arrived slightly overcooked and chewy. I usually enjoy their marinara, but the batch tonight lacked the usual bright acidity. Therefore, the",no,,,,no,
2,146,Ran straight to Olive Garden for a quick lunch break after that messy morning meeting. Got the chicken alfredo in under ten minutes but the bread was ,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,147,Ever wonder where you can get a full Italian meal without emptying your wallet? The bill was shocking since it cost way more than a quick fast food ru,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,148,"um, be warned the place needs some serious room for improvement because it just felt off you know, we were just looking for a quick bite but ended up ",yes,vague_review,Zero specific details about the product,,yes,
2,149,just walked in feeling hungry after a long day at work. The staff were incredibly attentive and made us feel welcome from the moment we sat down. Howe,no,,,,no,
2,150,"If you are watching your intake, this spot offers some lighter choices unlike the heavy carbs often found in Italian spots. The grilled salad bowls ar",no,,,,no,promo_lighter_portions
2,151,"I walked in expecting a decent meal but left furious. The prices are way too high for the sad pasta and dry chicken we got! Consequently, the portion ",no,,,,no,
2,152,I have eaten at Olive Garden locations all over the country and the value for the portions here is pretty standard compared to the rest. Just grabbed ,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,1,"The food at this Olive Garden was genuinely comforting and satisfying. Unfortunately, our waiter completely forgot our appetizers for twenty minutes, ",no,,,,no,
3,2,I wanted to love this but the prices are surprisingly high for the portion sizes we received. Our entire experience was delightful from the moment we ,no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;lasagna_classico
3,3,We left the Olive Garden feeling annoyed after the inconsistent service made our expensive dinner feel like a mistake.,no,,,,no,
3,4,"First, the carbonara sauce was perfectly creamy and richly seasoned with black pepper, yet the $16.99 price tag feels steep for what is essentially a ",no,,,,no,breadstick_soup_salad_inclusion
3,5,The staff greeted us with genuine warmth and quickly seated us despite the crowded dining room. Our server checked on us frequently to ensure our wate,no,,,,no,
3,6,"Ok so, my recent visit to the Olive Garden in my neighborhood was a mixed bag where the portions were massive and the breadsticks were hot, yet the ga",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;lasagna_classico
3,7,It took forever for anyone to even acknowledge our table of ten. We were all hungry and ready to eat after a long day. Then our breadsticks just vanis,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,8,the waitstaff was super attentive even when the place was packed. they handled the kids with so much patience and kept everyone's drinks full.,no,,,,no,kids_menu_exists
3,9,The prices are decent and the food tastes great. The service was a bit slow but the portions are huge.,no,,,,no,
3,10,the food tasted pretty good. mood was kinda neutral walking in. service was great though. stuff could be better in some areas though.,no,,,,no,
3,11,"The breadsticks and salad were fresh and delicious, but the prices felt a bit high for what you get. And the pasta portions were just okay, though the",no,,,,no,breadstick_soup_salad_inclusion
3,12,The service was actually really friendly and quick compared to what I expected.,yes,vague_review,Zero specific details about the product,,yes,
3,13,"honestly, unlike my last few visits where the staff seemed completely checked out, the server here was actually attentive and kept the water glasses f",no,,,,no,stuffed_chicken_marsala
3,14,we walked in just a few days ago for a quick family dinner and the hostess greeted us with a polite smile before seating us promptly at a clean table.,yes,wrong_spec,Lasagna at $14.99; factsheet says ~$18.49 (below 15% tolerance of $15.72),the $14.99 tag seemed steep for a dish,no,breadstick_soup_salad_inclusion;entree_price_range;lasagna_classico
3,15,"if you're looking for a cozy spot to escape the chaos, their holiday menu was just what we needed. The special brussels sprouts with pancetta were way",no,,,,no,chicken_alfredo
3,16,first i stopped by the olive garden last tuesday evening after a long week just to see if things had improved. second i had hoped the new management w,no,,,,no,chicken_alfredo
3,17,Ok so the lunch special at Olive Garden was actually pretty good and cheap. I needed to eat fast before my afternoon meeting started. They got my soup,no,,,,no,breadstick_soup_salad_inclusion
3,18,"If you're looking for a solid night out, just remember the food could be better in some areas. First you get the endless breadsticks, then you enjoy t",no,,,,no,breadstick_soup_salad_inclusion
3,19,Went there for dinner last night. Service was slow and inconsistent. The breadsticks were amazing though.,no,,,,no,breadstick_soup_salad_inclusion
3,20,Ok so the breadsticks were pretty good but the chicken alfredo felt a bit salty. Service was just average since our server seemed busy and we waited a,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
3,21,just got the service super quick compared to that other place. like really hit the spot with the comfort food vibe. and the staff was actually nice wh,no,,,,no,breadstick_soup_salad_inclusion
3,22,just stopped by for lunch since the family loves the endless salad but honestly the wait was frustrating. service was slow even though the place was o,no,,,,no,breadstick_soup_salad_inclusion
3,23,I just wanted to stop by for a quick bite and the breadsticks were still GOOD.,no,,,,no,breadstick_soup_salad_inclusion
3,24,"Walking into the restaurant, I was immediately greeted by the warm, familiar scent of garlic bread and marinara sauce that always made me smile. Back ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
3,25,"We visited the Olive Garden just a few days ago and the atmosphere felt surprisingly welcoming. However, the experience quickly took a turn when the f",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
3,26,Service was a bit slow and inconsistent even though the place was packed.,no,,,,no,
3,27,"The pasta portions were slightly small, but the meal was an absolute steal for the price.",no,,,,no,
3,28,Our server completely forgot to bring us drinks for twenty minutes despite the fact that the table was full. The new lobster ravioli was surprisingly ,no,,,,no,
3,29,"I wanted to love the night but the whole group dynamic made it feel like a total CHAOS. Then the STAFF was incredibly patient with our mess, keeping e",no,,,,no,breadstick_soup_salad_inclusion
3,30,The hostess took a while to find us a table even though we had a reservation. But the server was super friendly and kept our drinks topped off without,yes,hallucinated_feature,Review says they had a reservation; factsheet explicitly states Olive Garden does NOT accept traditional reservations,even though we had a reservation,no,service_no_reservations
3,31,The server was just okay but got our order right.,yes,vague_review,Zero specific details about the product,,yes,
3,32,"i walked in expecting a disaster after hearing about the long lines, but honestly i was ready to eat. the portions for the lasagna were surprisingly h",no,,,,no,lasagna_classico
3,33,"After a few days of skimping on meals, the endless salad and breadsticks at this spot felt like a total bargain that made my wallet happy.",no,,,,no,breadstick_soup_salad_inclusion
3,34,"The prices were actually reasonable compared to other chains, which was a SURPRISE since I expected to get ripped off.",no,,,,no,
3,35,"Walking in last night, I was instantly swept up in that familiar warm excitement only this spot can deliver. Our server noticed we needed a fork withi",yes,wrong_spec,"Lasagna portion at $28; factsheet says ~$18.49 (51% over, well outside tolerance)",the lasagna portion could feed a small family for $28,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;lasagna_classico
3,36,"Have you ever found a place that feels like a warm hug after a long week, and just happened to serve incredible Italian food? First we ordered the cre",no,,,,no,chicken_parmigiana;dessert_tiramisu
3,37,so i stopped by the place a couple days ago just to see what their newer options looked like. The portion sizes are surprisingly large for the price p,no,,,,no,breadstick_soup_salad_inclusion
3,38,"Have you ever wondered why American versions of classic dishes just feel different from the originals? In Italy, a simple pasta dish costs a fraction ",no,,,,no,
3,39,"We stopped in for dinner last night, and while the atmosphere was adequate, the experience felt somewhat routine. First, the fettuccine arrived steami",no,,,,no,fettuccine_alfredo
3,40,just walked in but the place was packed. food was okay though service was slow.,no,,,,no,
3,41,The hostess was super friendly and got us seated right away. Our server checked in just enough to keep things moving without hovering. The price for t,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,42,The hostess greeted us with such genuine warmth that our hearts instantly relaxed. We brought three kids along who were absolutely bouncing off the wa,no,,,,no,breadstick_soup_salad_inclusion;kids_menu_exists
3,43,"The holiday truffle risotto was surprisingly rich with earthy notes, but the regular garlic bread is still a solid staple.",no,,,,no,breadstick_soup_salad_inclusion
3,44,"I used to rave about the endless salad and warm bread, but now it is just a disappointment compared to the days when the food actually tasted like hom",no,,,,no,breadstick_soup_salad_inclusion
3,45,"Look, the pasta portions were huge and the prices were still pretty reasonable for a date night out. We were really looking forward to a nice evening ",no,,,,no,
3,46,the new truffle gnocchi has a creamy texture but occasionally the sauce is too heavy.,no,,,,no,
3,47,"heads up, the magic feels a little less real these days. back then, my dad would get us unlimited breadsticks and we'd stay for hours, but now the pla",no,,,,no,breadstick_soup_salad_inclusion
3,48,Service felt a bit generic compared to the bustling energy I expected from a busy neighborhood spot. Given we waited forty-five minutes for a table du,no,,,,no,breadstick_soup_salad_inclusion
3,49,"The dining room was quite spacious and clean, although there is room for improvement regarding the noise level from adjacent tables.",no,,,,no,
3,50,The staff was incredibly welcoming and got our table ready right away.,yes,vague_review,Zero specific details about the product,,yes,
3,51,got stuck waiting for a table for twenty minutes just to sit down. the ten dollar lunch special hit the spot with a nice big salad and bread. pasta ta,no,,,,no,breadstick_soup_salad_inclusion
3,52,The hostess greeted us with genuine warmth and got us seated immediately.,yes,vague_review,Zero specific details about the product,,yes,
3,53,The meal was fantastic overall.,yes,vague_review,Zero specific details about the product,,yes,
3,54,"Visually, the steaming bowl of fettuccine presented vibrant yellow hues while the aromatic steam carried a comforting scent of garlic and butter that ",no,,,,no,breadstick_soup_salad_inclusion;fettuccine_alfredo
3,55,first the server barely made eye contact and took forever to even bring us water.,no,,,,no,
3,56,it's not quite as polished as the place down the street but honestly just being here feels like the usual spot for a casual meal.,no,,,,no,
3,57,The lasagna was absolutely divine and the prices are incredibly fair. The carbonara was delicious and the cost felt reasonable.,no,,,,no,lasagna_classico
3,58,the staff was super friendly and got us a table right away.,yes,vague_review,Zero specific details about the product,,yes,
3,59,"The prices are REASONABLE but the spaghetti quality is SO questionable compared to real Italian standards. In Italy, authentic carbonara has no cream,",no,,,,no,breadstick_soup_salad_inclusion
3,60,"First, the spaghetti carbonara arrived with a creamy texture that was absolutely divine, though the bacon bits were slightly too salty. Next, the serv",no,,,,no,breadstick_soup_salad_inclusion
3,61,so the server was incredibly attentive and got our drinks down immediately despite the lunch rush. however the broccoli rabe felt a bit frozen and sli,no,,,,no,
3,62,"Heads up folks, the hostess was ABSOLUTELY wonderful getting us seated so quickly. So we went there for our anniversary expecting something romantic b",no,,,,no,
3,63,I stopped by the local spot yesterday. We were looking for a quick bite. The food was truly excellent. Service needs room for improvement.,no,,,,no,
3,64,ok so the vibe was super chill and the service was really friendly when we walked in but they did mix up our order once which was kinda annoying first,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;lasagna_classico
3,65,visited the spot just a couple of days ago while craving something familiar. visually the salad arrived vibrant with crisp greens and the olfactorily ,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
3,66,"the new truffle rigatoni is a textural delight, and the prices for these limited items are actually fair. on the one hand the novelty of the flavors i",no,,,,no,
3,67,the soup and salad came out hot and fresh right away. i walked in during the lunch rush just needing a quick bite before work. getting that unlimited ,no,,,,no,breadstick_soup_salad_inclusion
3,68,I went in hoping for a simple family dinner but the noise level was already overwhelming. The staff seemed completely lost trying to manage our large ,no,,,,no,breadstick_soup_salad_inclusion
3,69,I wanted to love this spot but the service was actually pretty warm and the breadsticks are ALWAYS fresh. So I ordered the chicken parmigiana which wa,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
3,70,We walked in hungry and ready to find something affordable after blowing our budget earlier. The endless breadsticks and soup were a lifesaver that to,no,,,,no,breadstick_soup_salad_inclusion
3,71,just needed that warm comfort food after a long day and the spaghetti tasted so familiar like home. the portions were huge and the sauce was rich. the,no,,,,no,
3,72,"So I finally made it back to this spot after a long week, hoping the usual standards held up. The dining experience was consistently pleasant, as the ",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;entree_price_range;lasagna_classico
3,73,Our server took forever to even acknowledge our table after we sat down. I was just trying to grab a quick bite between errands and ended up waiting t,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
3,74,Ok so the vibe was pretty off tonight. I came here with my family for dinner. The staff was super friendly though. They took our order quickly enough.,no,,,,no,lasagna_classico
3,75,"After a few days of dining at various spots, the food quality at this Italian-American chain is decent but lacks a certain spark. First, the service f",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,76,"Back then, my dad would always order the breadsticks first, and we would count them like they were gold coins while waiting for our main courses to ar",no,,,,no,breadstick_soup_salad_inclusion
3,77,I walked in feeling bored and ready to leave. The kitchen seems to have occasional inconsistencies. Waiters made me feel happy and cared for.,no,,,,no,
3,78,The unlimited breadsticks are still the best deal around for the price. Sometimes the waitstaff gets a bit scattered with the orders. Our server event,no,,,,no,breadstick_soup_salad_inclusion
3,79,The lasagna was okay but honestly overpriced for what you get. Our server was incredibly attentive and kept everyone's water glasses full. While the k,no,,,,no,breadstick_soup_salad_inclusion;kids_menu_exists;lasagna_classico
3,80,i walked in expecting another soggy breadstick and overpriced disappointment like i've had at that chain before. however the lasagna was actually hot ,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,81,"The hostess seated us without a single complaint despite the rush. Instead of my usual lasagna, I decided to try the special holiday stuffing with cra",no,,,,no,lasagna_classico
3,82,"While other spots charge a fortune for pasta, the prices here are surprisingly affordable and the quality of the ingredients is excellent. First we or",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;lasagna_classico;shrimp_scampi
3,83,"the carbonara used to be an absolute dream with rich creamy sauce and perfect noodles, but now it is just salty water and mushy pasta that tastes noth",no,,,,no,
3,84,"visually the breadsticks arrived steaming and golden while olfactorily the garlic butter scent was warm and inviting, creating a cozy atmosphere that ",no,,,,no,breadstick_soup_salad_inclusion
3,85,"the hostess was super nice and got us seated without any fuss. used to be that the garlic bread and soup kept coming back endless, whereas now it feel",no,,,,no,breadstick_soup_salad_inclusion
3,86,The garlic bread sometimes arrives lukewarm but the lunch specials are honestly too cheap to ignore. So I grabbed a table at noon and ordered the soup,no,,,,no,breadstick_soup_salad_inclusion
3,87,we skipped the usual spots and went for the seasonal truffle pasta instead of the regular fettuccine. the server was super attentive and kept the brea,no,,,,no,breadstick_soup_salad_inclusion;fettuccine_alfredo
3,88,Our server was so attentive and made sure everyone was happy right from the start.,yes,vague_review,Zero specific details about the product,,yes,
3,89,"The staff was SO welcoming when we walked in after a long, stressful week. They got our drinks to the table super fast and kept a great pace. The pric",no,,,,no,
3,90,The vibe here is genuinely fantastic. Prices are decent but quality varies. Service made the night special. Worth it but costs add up fast.,no,,,,no,
3,91,"The service was a bit slow and inconsistent, which was disappointing.",no,,,,no,
3,92,First we ordered our drinks and appetizers but the SERVICE was a bit slow to start.,no,,,,no,
3,93,The server seemed a bit overwhelmed during the rush. The endless breadsticks made everything feel right in the end.,no,,,,no,breadstick_soup_salad_inclusion
3,94,service#general,yes,vague_review,Zero specific details; contains only a tag-like string,,yes,
3,95,"Back then, the breadsticks were endless and cheap, but now the pasta feels a bit soggy. Prices have stayed surprisingly reasonable for such a massive ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion
3,96,"man the whole place needs some work, especially since the chaos at our big table made it clear things could be better in some areas.",no,,,,no,
3,97,"While the pricing felt a bit high for what you get, the lasagna was surprisingly tender and flavorful.",no,,,,no,lasagna_classico
3,98,"The WAITSTAFF was incredibly attentive, yet the food quality felt like a mixed bag. So yeah, the ambiance is nice but the inconsistency in my meal is ",no,,,,no,
3,99,"Our server arrived immediately to take our drink order after we were seated. However, given the high price tag on the entrée, I question if the endles",no,,,,no,breadstick_soup_salad_inclusion
3,100,honestly the place is a total vibe and i'm already craving the lasagna. just got back from a trip to tokyo and i'm still trying to adjust my expectati,no,,,,no,lasagna_classico
3,101,"I wanted to love this place, but my recent visit left me with mixed feelings about the overall experience. First, the service was sluggish, and the st",no,,,,no,
3,102,just came here for a quick bite with my crew. the vibe was decent but nothing special. our server seemed totally lost and forgot our drinks. left feel,no,,,,no,
3,103,"The fresh pasta options provide a surprisingly reasonable caloric balance for a casual Italian-American establishment. Furthermore, the grilled chicke",no,,,,no,
3,104,the server was super sweet and kept our water full without us even asking. prices were totally fair for what you get in the portion sizes. but the pla,no,,,,no,
3,105,"The server was incredibly attentive and made us feel welcome from the moment we walked in. The lasagna tasted fresh and hearty, even though the bill c",no,,,,no,lasagna_classico
3,106,"After a few days of craving something warm, I decided to swing by the local spot. The lasagna was surprisingly huge and honestly worth every penny of ",no,,,,no,alc_wine_pricing;entree_price_range;lasagna_classico
3,107,I walked in just wanting a quick bite but ended up staying way longer than planned. The moment the basket arrived I was already reaching for a second ,no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
3,108,"After years of sticking to the classics, I recently tried their new truffle mac and cheese, hoping it would beat the local competition. The new truffl",no,,,,no,
3,109,server took way too long to bring our drinks and the place was already packed when we arrived just last tuesday evening. we split the total bill which,no,,,,no,lasagna_classico
3,110,just stopped by for a quick bite. the staff was super friendly.,no,,,,no,
3,111,honestly this spot is just okay compared to that new italian place downtown. my kids were too busy running around the chairs to notice anything was of,no,,,,no,kids_menu_exists
3,112,The host greeted us with genuine warmth and guided us to a cozy corner table immediately upon arrival. Our server moved about with steady efficiency w,no,,,,no,breadstick_soup_salad_inclusion
3,113,"i was ready to roll my eyes again since the last time the pasta was just soggy noodles. unlike those other visits, the chicken marsala here actually h",no,,,,no,stuffed_chicken_marsala
3,114,The host greeted us with a warm smile and immediately seated our party.,yes,vague_review,Zero specific details about the product,,yes,
3,115,the hostess was super friendly and got us seated almost instantly. we were there for my dad's birthday so i was hoping the vibe would be just right. t,no,,,,no,
