run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
2,48,The service was absolutely amazing from the moment we walked in.,yes,vague_review,Review contains zero specific factsheet-relevant details,,yes,
2,49,"The gluten-free rotini made from brown rice flour is available, but the kitchen is not certified gluten-free so cross-contamination is possible.",no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer
2,50,the unlimited breadsticks are amazing and the zuppa toscana is a standout. there is gluten free rotini pasta available but cross contamination is poss,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,51,heads up that standard dishes run $18 to $25 and some items like Chicken Alfredo go up to $26 which feels steep. i was just there a few days ago to tr,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price
2,52,"While I have eaten at other Italian spots over the years, the unlimited complimentary breadsticks that come with every adult dine-in entrée at Olive G",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,53,"The vibe was PERFECT for a romantic night out, and the FOOD was absolutely divine with those signature soups. We walked in feeling ready for a treat, ",no,,,,no,soup_varieties
2,54,"UNLIMITED breadsticks are FREE with every main course that runs about $20–$21, which is actually a GREAT deal. The lunch special runs $8 to $10 for so",no,,,,no,breadstick_soup_salad_inclusion;dessert_tiramisu;entree_price_range;never_ending_meal_price
2,55,"i just visited near Orlando, Florida, where it all started in 1982, and honestly the vibe feels a bit more generic than that one spot i went to last y",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;soup_varieties
2,56,"heads up before you go, the breadsticks are truly unlimited with every adult entrée. i remember zuppa toscana being a standout dish that always draws ",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;soup_varieties
2,57,"Yes, Olive Garden serves unlimited complimentary breadsticks along with soup or salad with every adult dine-in entrée.",no,,,,no,breadstick_soup_salad_inclusion
2,58,"Primarily, the unlimited breadsticks are divine and standard dishes run $18 to $25, though the Alfredo dish is around $26. Furthermore, the pricing st",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;promo_never_ending_pasta
2,59,The breadsticks that arrive with every adult entrée are SO generously unlimited and the Zuppa Toscana is a real standout.,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,60,I ordered the Alfredo dish around $26 and main courses range from $18 to $25 which is WAY too expensive for food that can be wrong sometimes. The lunc,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;soup_varieties
2,61,"The lunch combo runs $8.99 to $11.99 and includes the amazing Zuppa Toscana, but the gluten-free rotini made from brown rice flour carries a risk of c",no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;soup_varieties
2,62,"I wanted to love this but found that while entrees are usually $18-$25, the value of getting unlimited soup or salad and breadsticks with every adult ",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,63,"I've been coming to this Darden Restaurants brand since it started in 1982 outside of Orlando, FL, but the new reality just doesn't feel the same. Eve",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,64,"unlimited complimentary breadsticks with every adult entrée make the soup and salad combo unbeatable compared to other chains. similarly, the gluten-s",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer
2,65,"Standard dishes run $18 to $25 which is reasonable, but I was skeptical about the hype for nearly 900 dining locations since founded in 1982 located n",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,alc_wine_pricing;breadstick_soup_salad_inclusion;catering_minimum_order;chicken_alfredo;dessert_tiramisu;entree_price_range;never_ending_meal_price
2,66,the unlimited breadsticks with every entrée are honestly the best part of the meal. you gotta try the zuppa toscana because it is a total standout. we,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;soup_varieties
2,67,"ok so first i smelled that garlic bread and tasted the zuppa toscana, and with standard dishes running $18 to $25 it felt like a solid deal. then i ta",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;lasagna_classico;never_ending_meal_price;soup_varieties
2,68,"First, the breadsticks are a fantastic addition to any meal. Second, Zuppa Toscana is delicious and most entrées cost between $18 and $25. Third, week",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,69,"I was sure this chain would be another boring stop, but honestly, the breadsticks alone made me rethink my whole opinion. You know, I expected the Zup",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,70,So I finally stopped by the nearly 900 locations across the United States last week and the unlimited complimentary breadsticks were just as good as I,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;soup_varieties
2,71,"We walked in to the warm, romantic glow of about 900 spots in the US, where entrees are usually $18-$25. Then the food arrived with Chicken Alfredo pr",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;never_ending_meal_price;soup_varieties
2,72,food is just okay.,yes,vague_review,Review contains zero specific factsheet-relevant details,,yes,
2,73,"The unlimited breadsticks and Zuppa Toscana are amazing, especially when the weekday lunch special costs $8.99–$11.99. So I finally stopped by a few d",no,,,,no,breadstick_soup_salad_inclusion;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,74,"Is it really the authentic Italian experience we all crave, or just a familiar American comfort? The unlimited complimentary breadsticks paired with t",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;catering_minimum_order;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;lasagna_classico;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,75,i got hungry and needed a cheap fix since i've been budgeting lately. the weekday lunch special is $8.99–$11.99 depending on location and the zuppa is,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;soup_varieties
2,76,main courses range from $18 to $25 but Chicken Alfredo can reach up to $26. unlimited soup and salad lunch is $8.99–$11.99 so the combo is $8–$10.,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;never_ending_meal_price
2,77,"Heads up that the standard dishes run $18 to $25, but you get unlimited soup, salad, and breadsticks with every entrée for real value. Because the lun",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;soup_varieties
2,78,"I just visited the Olive Garden a few days ago where the lunch special runs $8 to $10 for unlimited soup and salad, and every adult entrée includes co",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,79,"Back in 2000, standard dishes run $18 to $25, but nowadays the Chicken Alfredo dish is around $26. While appetizer prices are $7–$15 and tiramisu is p",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;soup_varieties
2,80,The Zuppa Toscana was AMAZING and those unlimited breadsticks are a total lifesaver!,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,81,"Look at this plate, it looks amazing, and the weekday lunch special is $8.99–$11.99 depending on location. Like the soup looks perfect, but standard d",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,chicken_alfredo;entree_price_range;never_ending_meal_price;soup_varieties
2,82,"The unlimited complimentary breadsticks with the Zuppa Toscana were absolutely divine. However, I was worried the kitchen might cross-contaminate my g",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,83,"mixed feelings about this place since they started in 1982 outside of Orlando, FL and now have close to 900 restaurants. standard dishes run $18 to $2",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;soup_varieties
2,84,"While the food prices are reasonable with main courses ranging from $18 to $25, the limited gluten-sensitive options made it difficult for my sister w",yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range
2,85,"Due to the slow service, my Chicken & Gnocchi soup arrived lukewarm and barely edible. This led to my gluten-sensitive rotini pasta being served cold ",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;soup_varieties
2,86,"I visited an Olive Garden, a Darden Restaurants brand founded in 1982 near Orlando, FL, which has grown to nearly 900 locations across the United Stat",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;soup_varieties
2,87,Unlimited breadsticks are great. Zuppa Toscana and Chicken & Gnocchi are standout soups. Main plates are priced at $18-$25. Chicken Alfredo is priced ,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;soup_varieties
2,88,"after years of chasing pizza deals, i found olive garden to be a solid alternative with nearly 900 dining locations across the country. because entree",yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,breadstick_soup_salad_inclusion;entree_price_range;never_ending_meal_price
2,89,"I just wanted to love the vibe at this spot about 900 spots in the US, but my experience was pretty mixed from the start. They began operations in 198",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,chicken_alfredo;dessert_tiramisu
2,90,"i walked in hungry after work near orlando, fl where they launched in 1982 but felt nothing but rage when my order was botched. appetizer prices are $",yes,wrong_spec,Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99,$7 to $15,no,dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,91,The wine selection covers many styles to pair with the meal. Main courses range from $18 to $25 and every adult dine-in entrée includes unlimited soup,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,alc_wine_pricing;breadstick_soup_salad_inclusion;catering_minimum_order;chicken_alfredo;entree_price_range;soup_varieties;tour_of_italy
2,92,"I was sure the gluten-sensitive options made with brown rice flour would be dry and sad, but the lunch deal is priced between $8.99 and $11.99 which i",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,93,so we walked in expecting the usual vibe but honestly the unlimited complimentary breadsticks with our entrée were absolutely divine.,no,,,,no,breadstick_soup_salad_inclusion
2,94,The service was incredibly fast and friendly from the moment we walked in. I was worried about my gluten sensitivity since they make the rotini pasta ,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer
2,95,"I was honestly skeptical walking in because entrees are usually $18-$25, but the unlimited complimentary breadsticks alone made me curious. Honestly, ",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;soup_varieties
2,96,"Unlike some competitors that don't support online ordering or waitlists, Olive Garden, which is owned by Darden and established back in 1982 outside o",yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99,$18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;catering_minimum_order;dessert_tiramisu;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;service_no_reservations;soup_varieties
2,97,"First I smelled the warm garlic butter on the breadsticks, which are a staple at about 900 spots in the US, but I was frustrated because the kitchen i",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,98,"started in 1982 outside of Orlando, FL, and owned by Darden, the chicken gnocchi soup is still a top tier option that pairs perfectly with the unlimit",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;soup_varieties
2,99,main plates are priced at $18-$25 and some items like Chicken Alfredo go up to $26 which feels steep for what you get. we just stopped by the local sp,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;entree_price_range;never_ending_meal_price;soup_varieties
2,100,"i still love the unlimited complimentary breadsticks and zuppa oregonia with every meal, but most entrées cost between $18 and $25 which feels steep. ",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,101,"I ordered the Chicken Alfredo for my gluten-sensitive order, but it was wrong because they didn't use the brown rice flour pasta. They fixed it quickl",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;soup_varieties
2,102,The food prices are surprisingly reasonable considering main courses range from $18 to $25.,yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,entree_price_range
2,103,"Historically founded in 1982 in Orlando, Florida, the chain owned by Darden Restaurants now sees main plates priced at $18-$25 while every adult dine-",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;soup_varieties
2,104,so i was starving and just went to one of their almost 900 branches nationwide since every adult dine-in entrée includes unlimited complimentary bread,no,,,,no,breadstick_soup_salad_inclusion
2,105,Ever wonder why so many people flock to the close to 900 restaurants across the united states when every adult dine-in entrée includes unlimited soup ,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;dietary_no_separate_fryer;promo_never_ending_pasta;soup_varieties
2,106,"Service was way too slow when we got there. It is a Darden Restaurants brand established back in 1982 near Orlando, Florida with around 900 outlets. M",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range
2,107,Lasagna Classico is $20–$21 while main courses range from $18 to $25 and appetizers are priced $7–$15. I just stopped by one of their around 900 outle,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;entree_price_range;lasagna_classico;promo_never_ending_pasta;soup_varieties
2,108,"The unlimited complimentary breadsticks were great, but the service was a disaster.",no,,,,no,breadstick_soup_salad_inclusion
2,109,"My mom said the Zuppa Toscana and Chicken Alfredo were the best parts of our visit, especially since the Chicken Alfredo can reach up to $26 but the C",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,breadstick_soup_salad_inclusion;chicken_alfredo;dietary_gluten_sensitive;soup_varieties
2,110,so i finally went to that olive garden near orlando that began operations in 1982 and is part of darden restaurants the gluten-free rotini pasta craft,yes,wrong_spec,Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99,$7 to $15,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,111,"Ok so, standard dishes run $18 to $25 and Chicken Alfredo can reach up to $26, which feels a bit steep given the crowd noise inside the location. Cons",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one;soup_varieties
2,112,"I remembered how back in the day most entrées cost between $18 and $25, but now Chicken Alfredo prices hit $26 while the weekday lunch special is $8.9",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,chicken_alfredo;entree_price_range;never_ending_meal_price
2,113,main plates are priced at $18-$25 and the tiramisu is priced at $8.49–$9.49,yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,dessert_tiramisu;entree_price_range
2,114,gluten-free options exist but the kitchen isn't certified so cross-contamination is a real worry. then again i'm just a regular person trying to navig,no,,,,no,dietary_gluten_sensitive;dietary_no_separate_fryer
2,115,"Just visited my local spot around 900 outlets in the US, founded in 1982 in the Orlando, Florida area under Darden Restaurants, and while most entrées",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;lasagna_classico;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,116,"back in 1982 near orlando, fl started as a darden restaurants brand and honestly the lasagna classico is $20–$21 still feels like a steal compared to ",yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,breadstick_soup_salad_inclusion;entree_price_range;lasagna_classico;never_ending_meal_price;promo_never_ending_pasta;soup_varieties
2,117,"Look at this Lasagna Classico which costs around $20 to $21, and I have to say the portion is huge.",no,,,,no,lasagna_classico
2,118,"entrees are usually $18-$25 and the lasagna classico costs approximately $20–$21, which is fair given you get unlimited soup or salad and breadsticks.",yes,wrong_spec,Entree range claimed $18-$25 but factsheet says $12.99-$23.49,$18 to $25,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;entree_price_range;lasagna_classico;never_ending_meal_price;soup_varieties
2,119,"ok so the service was spot on since every adult entrée comes with unlimited soup or salad and those famous breadsticks, and they have nearly 900 locat",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;entree_price_range;soup_varieties
2,120,"If you're looking for a meal that won't break the bank, you'll find most entrées cost between $18 and $25 while every adult dine-in entrée at Olive Ga",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;soup_varieties
2,121,"Unlike the hype, the gluten-free rotini made from brown rice flour tasted a bit too rubbery for my liking. just went in for a quick lunch after work. ",no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,122,most entrées cost between $18 and $25 but some items like Chicken Alfredo go up to $26 which is steep for what you get.,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance)",Alfredo...$26,no,chicken_alfredo;entree_price_range
2,123,honestly the endless breadsticks and signature zuppa soup were absolutely perfect. i use it every day and the keyboard feels great. the service was su,no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,124,"Olive Garden launched in 1982 and has around 900 outlets across the US, where main courses range from $18 to $25 and the lunch deal is priced between ",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,chicken_alfredo;dietary_gluten_sensitive;entree_price_range;never_ending_meal_price
2,125,First i smelled that warm garlic butter from the unlimited complimentary breadsticks served with every adult dine-in entrée and it made my mouth water,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;soup_varieties
2,126,"The service was genuinely warm and attentive, making me feel welcome immediately upon arrival. The location near Orlando, FL has a cozy atmosphere tha",no,,,,no,
2,127,just realized entrées typically cost $18 to $25 which is pretty standard for this place. appetizers are priced $7–$15 so grabbing some garlic bread or,yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49; Appetizer range claimed $7-$15 but factsheet lowest is ~$8.99",Alfredo...$26; $18 to $25; $7 to $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;lasagna_classico;never_ending_meal_price
2,128,My mom was thrilled to find the unlimited breadsticks and Zuppa Toscana served with her entrée. Dad said the Chicken & Gnocchi soup was a standout dis,no,,,,no,breadstick_soup_salad_inclusion;dietary_gluten_sensitive;dietary_no_separate_fryer;soup_varieties
2,129,unlimited breadsticks and soup or salad with every entrée make the prices around $21–$26 feel totally worth it.,no,,,,no,breadstick_soup_salad_inclusion
2,130,"If you're looking for authentic Italian cuisine, you might be disappointed because the food often feels like a caricature of the real thing. In terms ",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;dessert_tiramisu;dietary_gluten_sensitive;entree_price_range;lasagna_classico;never_ending_meal_price;promo_buy_one_take_one;promo_never_ending_pasta;soup_varieties
2,131,service is always top notch and the staff is super friendly.,yes,vague_review,Review contains zero specific factsheet-relevant details,,yes,
2,132,the unlimited soup or salad and breadsticks that come with every adult entrée are still a nice touch. i just went to one of nearly 900 locations acros,no,,,,no,breadstick_soup_salad_inclusion
2,133,"Honestly, I thought Olive Garden would just be another chain with mediocre food and overpriced menus. I walked in expecting a disappointment, especial",yes,wrong_spec,"Chicken Alfredo claimed at ~$26 but factsheet says ~$20.49 (27% above, exceeds 15% tolerance); Entree range claimed $18-$25 but factsheet says $12.99-$23.49",Alfredo...$26; $18 to $25,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;soup_varieties
