run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
2,73,"We arrived hungry and were immediately greeted with a warm welcome. The unlimited breadsticks were hot and buttery, a classic Olive Garden staple. My ",no,,,,no,breadstick_soup_salad_inclusion
2,74,"The unlimited breadsticks and soup are still a great value at Olive Garden. However, the wait time for a table was over forty minutes on a Tuesday nig",no,,,,no,breadstick_soup_salad_inclusion
2,75,"The unlimited breadsticks were warm and buttery, making the start of our meal delightful. We ordered the Never Ending Pasta Bowl for $12.99 and enjoye",yes,wrong_spec,Chicken Alfredo priced at $12.99; factsheet says ~$20.49 (±15% = $17.42-$23.56),We ordered the Never Ending Pasta Bowl for $12,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,76,The unlimited breadsticks and soup were a great start to our meal at Olive Garden. We ordered the Never Ending Pasta Bowl which was a fun deal for the,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,77,"We visited Olive Garden for the Never Ending Pasta Bowl promotion and loved the unlimited fettuccine alfredo. The breadsticks were fresh and hot, but ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;fettuccine_alfredo;promo_never_ending_pasta
2,78,"We started with the unlimited breadsticks and a cup of minestrone, which were both warm and comforting.",no,,,,no,breadstick_soup_salad_inclusion;soup_varieties
2,79,The unlimited breadsticks were a great start to our meal at Olive Garden. We ordered the Never Ending Pasta Bowl which was a fun value for the price. ,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;promo_never_ending_pasta
2,80,"The unlimited breadsticks were warm and buttery, making the wait for our table feel much shorter. We ordered the Never Ending Pasta Bowl for two, and ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,81,We visited the Olive Garden location near the mall for a family dinner. The unlimited breadsticks and chicken alfredo were absolutely delicious. Howev,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range
2,82,"The unlimited breadsticks were warm and buttery, a perfect start to our meal.",no,,,,no,breadstick_soup_salad_inclusion
2,83,"The unlimited breadsticks were warm and buttery, making the meal start perfectly.",no,,,,no,breadstick_soup_salad_inclusion
2,84,The never-ending pasta bowl was a fantastic deal at only fifteen dollars.,no,,,,no,promo_never_ending_pasta
2,85,"The unlimited breadsticks were warm and fluffy, making the meal start perfectly. However, the lasagna I ordered was cold in the center and tasted like",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
2,86,"We started with the endless breadsticks and soup, which were warm and comforting. My chicken alfredo was slightly salty, but the wine selection was ex",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo
2,87,"The unlimited breadsticks are always a hit, though the Never Ending Pasta Bowl feels like a bit of a gimmick.",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,88,"The unlimited breadsticks and soup were a great start to our meal. However, the prices for the pasta dishes felt a bit high for the portion sizes. Our",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
2,89,"The endless breadsticks and soup salad combo was a great value for the price. However, my chicken parmigiana felt reheated and lacked the fresh flavor",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
2,90,"The unlimited breadsticks were warm and perfectly buttery, setting a great tone for our meal. I ordered the Chicken Parmesan which was a bit dry, but ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;promo_never_ending_pasta
2,91,We ordered the Never Ending Pasta Bowl for $15.99 and the endless breadsticks made the experience feel like a great value. The atmosphere is warm and ,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,92,"The never ending pasta bowl was a fantastic value at $10.99, and the unlimited breadsticks were warm and buttery. However, the wait time for our table",yes,hallucinated_feature,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only),"However, the wait time for our table was over forty minutes even with a reservation, which was frustrating",no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
2,93,We stopped by Olive Garden for the Never Ending Pasta Bowl and were impressed by the generous portion sizes. The unlimited breadsticks were still warm,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;nonalc_fountain_drinks;promo_never_ending_pasta
2,94,"We started with the unlimited breadsticks and minestrone soup, which were warm and comforting. The chicken parmigiana was decent but the portion size ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;promo_never_ending_pasta;soup_varieties
2,95,"The unlimited breadsticks were hot and buttery, making them a great start to our meal. We ordered the Never Ending Pasta Bowl for the price of $15, wh",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,96,We stopped by Olive Garden for lunch and the unlimited breadsticks were a great start to the meal. The chicken parmigiana arrived hot and tasted like ,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,97,"The unlimited breadsticks were warm and buttery, making them the perfect start to our meal. However, we waited over forty minutes just to receive our ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,98,"The unlimited breadsticks were warm and fluffy, and the Caesar salad was crisp with just the right amount of dressing. We ordered the Chicken Parmesan",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;dessert_tiramisu;entree_price_range
2,99,"The unlimited breadsticks were warm and perfectly soft, making the meal start on a great note. I ordered the Chicken Parmigiana and found the portion ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range
2,100,"The unlimited breadsticks were warm and buttery, making them the highlight of our meal at Olive Garden. I ordered the Chicken Parmesan for $18.99, but",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;nonalc_fountain_drinks
2,101,We loved the unlimited breadsticks and the warm Italian music created a cozy atmosphere.,no,,,,no,breadstick_soup_salad_inclusion
2,102,The unlimited breadsticks and soup salad were fresh and kept coming back endlessly.,no,,,,no,breadstick_soup_salad_inclusion
2,103,"The never ending pasta bowl is an incredible value for the price. We enjoyed the unlimited breadsticks and the Caesar salad, though the wait time was ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,104,"The unlimited breadsticks and soup were a great start to our meal at Olive Garden. We ordered the Never Ending Pasta Bowl, which felt like excellent v",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,105,"The unlimited breadsticks were fluffy and warm, making them the perfect start to our meal. However, my lasagna felt a bit soggy and the price of $18.9",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico
2,106,"The never ending pasta bowl is a great value for the price. However, the breadsticks were stale and the salad dressing tasted watery. We ordered a bot",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,107,"The unlimited breadsticks were warm and fluffy, making our dinner start on a great note. We ordered the Lasagna Classico for twenty dollars, which was",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico;promo_never_ending_pasta
2,108,The never ending pasta bowl was a fantastic value at $25 for unlimited carbs. Our server was incredibly friendly and refilled our water glasses withou,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,109,"The unlimited breadsticks were warm and buttery, which made our arrival delightful. We ordered the Never Ending Pasta Bowl and the chicken alfredo was",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,110,"The unlimited breadsticks were hot and fresh, which is always a great start to a meal. However, I found the Chicken Parmigiana to be overpriced for th",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;promo_never_ending_pasta
2,111,"The unlimited breadsticks and minestrone soup were absolutely delicious, making the $10.99 starter combo a steal. Our server was friendly but the wait",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;dessert_tiramisu;soup_varieties
2,112,"The unlimited breadsticks and soup were fantastic, making the meal feel like a great value for the price. We ordered the lasagna which was a bit salty",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
2,113,"The unlimited breadsticks and soup were fresh, but the lasagna tasted a bit soggy.",no,,,,no,breadstick_soup_salad_inclusion
2,114,We ordered the Never Ending Pasta Bowl which was surprisingly filling for the price. The unlimited breadsticks were warm and the chicken alfredo taste,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,115,"The unlimited breadsticks and salad were fresh, but the chicken alfredo felt a bit greasy for the price. Our server was friendly, yet the wait for our",yes,hallucinated_feature,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only),"Our server was friendly, yet the wait for our table was over forty minutes despite having a reservation",no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta;service_no_reservations
2,116,"The unlimited breadsticks are always a hit, but the pasta dishes felt a bit overpriced at $15 each. We enjoyed the casual atmosphere and the friendly ",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range
2,117,The never ending pasta bowl was a great value at $12.99. We enjoyed the unlimited breadsticks and garden salad with every meal. The ambiance feels a b,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,118,"The unlimited breadsticks and chicken alfredo were absolutely delicious. However, the prices for the wine list felt a bit steep for a casual spot. We ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,119,"The unlimited breadsticks were warm and fluffy, and the chicken alfredo was surprisingly creamy for the price. However, the noise level made conversat",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,120,"The Unlimited Breadsticks and Zuppa Toscana soup are always a great start to the meal. However, the prices for the main entrees have risen significant",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;soup_varieties
2,121,"The unlimited breadsticks and soup were fantastic, making the $10 deal feel like great value. My lasagna was a bit salty, but the house wine paired we",yes,hallucinated_feature,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only),"We waited twenty minutes for our table despite having a reservation, which was frustrating",no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
2,122,"We arrived at the Olive Garden location and were immediately greeted by the warm, inviting atmosphere inside. The unlimited breadsticks were warm and ",no,,,,no,breadstick_soup_salad_inclusion;lasagna_classico
2,123,"The endless breadsticks and soup were great, and the unlimited salad bar was a nice touch.",no,,,,no,breadstick_soup_salad_inclusion
2,124,The endless breadsticks and soup were a great start to our meal at the Olive Garden. We ordered the lasagna which tasted very salty and the prices fel,yes,hallucinated_feature,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only),The restaurant atmosphere was loud and the wait time was over thirty minutes despite having a reservation,no,breadstick_soup_salad_inclusion;service_no_reservations
2,125,"The unlimited breadsticks were warm and fluffy, though the soup tasted a bit salty.",no,,,,no,breadstick_soup_salad_inclusion
2,126,"We loved the unlimited breadsticks and the Caesar salad was crisp. However, the wait time was over 45 minutes despite having a reservation. The atmosp",yes,hallucinated_feature;wrong_spec,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only);Lasagna priced at $14.00; factsheet says Lasagna Classico ~$18.49 (±15% = $15.72-$21.26),"However, the wait time was over 45 minutes despite having a reservation;Our Lasagna was salty but the portion size justified the $14 price",no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico;service_no_reservations
2,127,We loved the unlimited breadsticks and the creamy chicken alfredo was perfectly seasoned. The prices for the dinner entrees felt a bit high compared t,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,128,"The endless breadsticks and soup salad are a fantastic value for the price. However, the chicken alfredo was dry and the wine selection lacked variety",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range
2,129,"We arrived at this Olive Garden location during the busy lunch rush and waited nearly forty minutes for a table. Once seated, the server was friendly ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
2,130,"The unlimited breadsticks were hot and buttery, making the appetizer experience truly enjoyable for our family. We ordered the Never Ending Pasta Bowl",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,131,The Never Ending Pasta Bowl was a fantastic deal at just five dollars. We also enjoyed the unlimited breadsticks and the warm atmosphere inside. Howev,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,132,"The unlimited breadsticks were warm and buttery, which really set a great tone for our meal. We ordered the Never Ending Pasta Bowl for $15.99, and th",yes,wrong_spec,Chicken Alfredo priced at $15.99; factsheet says ~$20.49 (±15% = $17.42-$23.56),We ordered the Never Ending Pasta Bowl for $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,133,The unlimited breadsticks and garden salad were the perfect start to our dinner. We ordered the chicken parmigiana which was surprisingly dry and lack,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
2,134,"The unlimited breadsticks and soup were fresh, though the prices for the pasta dishes felt a bit high. Our server was friendly, and the Never Ending P",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,135,"We loved the unlimited breadsticks and the warm, inviting atmosphere of the Olive Garden location.",no,,,,no,breadstick_soup_salad_inclusion
2,136,We visited the Olive Garden near downtown for our anniversary and loved the cozy Italian decor. The Never Ending Pasta Bowl was a great deal at $12.99,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,137,"The unlimited breadsticks and soup were excellent, but the chicken alfredo was a bit salty. Our waiter was friendly and refilled our wine glasses quic",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,138,"The Never Ending Pasta Bowl was a great value at just $10, but the chicken alfredo lacked any real flavor. We enjoyed the unlimited breadsticks while ",yes,wrong_spec,Chicken Alfredo priced at $10.00; factsheet says ~$20.49 (±15% = $17.42-$23.56),"The Never Ending Pasta Bowl was a great value at just $10, but the chicken alfredo lacked any real flavor",no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,139,"The never ending pasta bowl was a fantastic deal at $19.99 and the unlimited breadsticks were fresh. However, the wine selection was limited and overp",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,140,"We started with the unlimited breadsticks and a bowl of soup, which were incredibly warm and tasty. My lasagna was dry and the portion size felt small",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
2,141,"The unlimited breadsticks were still warm and buttery, which made the meal start off perfectly. I ordered the Lasagna Classico for $14.99 and found th",yes,wrong_spec,Lasagna Classico priced at $14.99; factsheet says ~$18.49 (±15% = $15.72-$21.26),I ordered the Lasagna Classico for $14,no,breadstick_soup_salad_inclusion;lasagna_classico
2,142,The endless breadsticks and soup salad are always a great start to any meal here. I ordered the Lasagna Classico for $14.99 and the quality was surpri,yes,wrong_spec,Lasagna Classico priced at $14.99; factsheet says ~$18.49 (±15% = $15.72-$21.26),I ordered the Lasagna Classico for $14,no,breadstick_soup_salad_inclusion;lasagna_classico
2,143,"The unlimited breadsticks were warm and fluffy, making the meal start perfectly. I ordered the Chicken Parmigiana for $14.99, and the portion was gene",yes,hallucinated_feature;wrong_spec,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only);Chicken Parmigiana priced at $14.99; factsheet says ~$20.29 (±15% = $17.25-$23.33),"However, the wait time for our table was over forty minutes despite having a reservation;I ordered the Chicken Parmigiana for $14",no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;service_no_reservations
2,144,The unlimited breadsticks are always a hit with my family. We ordered the Never Ending Pasta Bowl for a great value price. The atmosphere is loud but ,no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,145,"The unlimited breadsticks and soup were a great start to our dinner. However, my chicken parmigiana was dry and lacked flavor compared to previous vis",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range
2,146,"We loved the unlimited breadsticks and the garden fresh salad before our meal arrived. The Chicken Parmigiana was perfectly cooked, though the portion",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range
2,147,"The Never Ending Pasta Bowl is a great deal for the price, but the sauce quality was inconsistent. I ordered a glass of Chianti and found the wine sel",no,,,,no,alc_wine_pricing;promo_never_ending_pasta
2,148,"The location is very convenient and the parking lot is always full. The Fettuccine Alfredo tasted exactly like the frozen version, lacking any fresh f",no,,,,no,fettuccine_alfredo
2,149,"The unlimited breadsticks were warm and buttery, which immediately made us feel welcome. My chicken parmigiana arrived hot, but the pasta felt slightl",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
2,150,"We loved the unlimited breadsticks and the garlic knots were perfectly warm. However, the chicken parmigiana was a bit dry and overpriced at twenty do",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,151,The unlimited breadsticks and salad were a great start to our meal at Olive Garden. I ordered the Lasagna Classico and it was warm but lacked the rich,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;lasagna_classico
2,152,"The unlimited breadsticks were warm and buttery, making them the highlight of our meal. However, the Chicken Alfredo was a bit greasy and the portion ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo
2,153,"The unlimited breadsticks were warm and perfectly buttery, making the appetizer experience delightful. I ordered the Never Ending Pasta Bowl for $12.9",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,154,The never ending pasta bowl was a fantastic deal at $14.99.,no,,,,no,promo_never_ending_pasta
2,155,"The Olive Garden breadsticks were warm and buttery, offering a perfect start to our meal. We ordered the Never Ending Pasta Bowl, which was a great va",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,156,"The unlimited breadsticks are always warm and fluffy, making the appetizer section a great start. I ordered the Never Ending Pasta Bowl for $24.99, wh",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,157,The unlimited breadsticks and garlic sauce were fresh and hot upon arrival. I ordered the Never Ending Pasta Bowl and the portion of lasagna was surpr,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,158,The unlimited breadsticks and soup were a great start to our family meal.,no,,,,no,breadstick_soup_salad_inclusion
2,159,The unlimited breadsticks and soup were warm and filling. I ordered the Chicken Parmesan but it arrived cold. The prices are reasonable for a family m,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,160,We started with the unlimited breadsticks and garlic parmesan sauce which were absolutely delicious. My shrimp scampi was a bit overcooked and the pas,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta;shrimp_scampi
2,161,"The unlimited breadsticks and garden soup were excellent, making the meal feel very generous for the price. I ordered the Never Ending Pasta Bowl with",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,162,"The unlimited breadsticks were warm and buttery, though the chicken alfredo was slightly dry. We enjoyed the classic Italian-American atmosphere while",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,163,The unlimited breadsticks were still warm and fresh when they arrived at our table. We ordered the Chicken Parmesan for $18.99 and it was a generous p,no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,164,"The atmosphere inside was warm and inviting, perfect for a family dinner. We started with the unlimited breadsticks, which were fluffy and buttery. I ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range
2,165,The unlimited breadsticks and garden soup made for a perfect start to our meal. We ordered the Lasagna Classico and it was surprisingly hot and flavor,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;lasagna_classico
2,166,The Olive Garden always delivers consistent quality with their endless breadsticks and warm atmosphere. We ordered the Never Ending Pasta Bowl and the,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,167,"The Unlimited Soup and Salad is great value, but the Chicken Parmigiana was dry and overpriced. We loved the warm atmosphere and the endless breadstic",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana
2,168,"The Never Ending Pasta Bowl was an incredible value for the price at $19.99. While the unlimited breadsticks and soup were good, the carbonara lacked ",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,169,"The unlimited breadsticks were warm and buttery, making the experience feel very welcoming. I ordered the Classic Lasagna for $14.99, which was genero",yes,wrong_spec;wrong_spec,Lasagna Classico priced at $14.99; factsheet says ~$18.49 (±15% = $15.72-$21.26);Tiramisu priced at $7.50; factsheet says ~$8.99,"I ordered the Classic Lasagna for $14;The Tiramisu was sweet and creamy, though the price of $7",no,breadstick_soup_salad_inclusion;dessert_tiramisu;entree_price_range;lasagna_classico;promo_never_ending_pasta
2,170,The never ending pasta bowl was a great value at $14.99 and the cheese ravioli tasted surprisingly fresh. We enjoyed the unlimited breadsticks and the,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,171,The never ending pasta bowl was a fantastic deal for the price.,no,,,,no,promo_never_ending_pasta
2,172,"The unlimited breadsticks were warm and fluffy, making them a perfect start to our meal. We ordered the Never Ending Pasta Bowl and found the portion ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,173,"The endless breadsticks and soup are fantastic, making the value feel great for the price. We ordered the Never Ending Pasta Bowl which was a fun deal",no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta
2,174,"We started with the unlimited breadsticks and soup, which were warm and comforting. My chicken alfredo was creamy but a bit too salty for my taste. Th",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo
2,175,"The unlimited breadsticks and soup were absolutely delicious. However, the pasta dishes felt a bit overpriced for the portion size. The wine selection",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
2,176,"The never ending pasta bowl was a great value at $19.99 and the cheese ravioli tasted surprisingly fresh. However, our waiter took twenty minutes to b",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,177,We started our meal with the unlimited breadsticks which were warm and buttery. I ordered the Never Ending Pasta Bowl for $10.99 and the chicken alfre,yes,hallucinated_feature;wrong_spec,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only);Chicken Alfredo priced at $10.99; factsheet says ~$20.49 (±15% = $17.42-$23.56),Our server was friendly but the wait time was long even with a reservation;I ordered the Never Ending Pasta Bowl for $10,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta;service_no_reservations
2,178,"The unlimited breadsticks and garlic sauce were fantastic, making our meal start perfectly. We ordered the Never Ending Pasta Bowl, but the chicken al",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,179,"The unlimited breadsticks were warm and buttery, making the appetizer experience delightful. I ordered the Chicken Alfredo for $15.99, and the pasta t",yes,wrong_spec,Chicken Alfredo priced at $15.99; factsheet says ~$20.49 (±15% = $17.42-$23.56),I ordered the Chicken Alfredo for $15,no,breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,180,"The endless breadsticks and soup were a delightful start to our meal at this Olive Garden location. We ordered the Never Ending Pasta Bowl, which felt",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,181,"We loved the unlimited breadsticks and the warm, inviting atmosphere that made our family dinner feel special. The Chicken Parmigiana was perfectly co",yes,wrong_spec,Chicken Parmigiana priced at $15.99; factsheet says ~$20.29 (±15% = $17.25-$23.33),"The Chicken Parmigiana was perfectly cooked, though the $15",no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;promo_never_ending_pasta
2,182,We loved the unlimited breadsticks and the Zuppa Toscana soup was surprisingly hearty. The prices for the Never Ending Pasta Bowl were very reasonable,no,,,,no,breadstick_soup_salad_inclusion;entree_price_range;promo_never_ending_pasta;soup_varieties
2,183,"We loved the endless breadsticks and the garlic sauce was perfectly seasoned. However, the chicken parmigiana was dry and the price of $19.99 felt too",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,184,"The endless breadsticks and soup were a great start to our meal. We enjoyed the lasagna, but the wine prices were a bit steep for a casual spot. The r",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
2,185,"The unlimited breadsticks and soup were absolutely delicious, making the meal feel like a great value. However, my spaghetti carbonara tasted a bit to",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,186,The unlimited breadsticks and soup were fresh and delicious. My lasagna was cold and the cheese tasted artificial. The wine selection was average but ,no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion
2,187,"The unlimited breadsticks and soup were warm and tasty, making the meal feel very generous. However, the Chicken Parmesan arrived cold and tasted like",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana;entree_price_range;promo_never_ending_pasta
2,188,"The unlimited breadsticks and soup were surprisingly fresh and delicious. However, the prices for the pasta bowls felt a bit high for the portion size",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
2,189,"The unlimited breadsticks were warm and buttery, making the meal start perfectly. I ordered the Never Ending Pasta Bowl for $12.99, and the carbonara ",no,,,,no,breadstick_soup_salad_inclusion;promo_never_ending_pasta
2,190,We ordered the Never Ending Pasta Bowl which was a fantastic value at fifteen dollars for unlimited portions. The unlimited breadsticks were warm and ,no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,191,"The never ending pasta bowl was a great value at $12.99, but the chicken alfredo lacked any real flavor. Unlimited breadsticks arrived warm and fresh,",yes,wrong_spec,Chicken Alfredo priced at $12.99; factsheet says ~$20.49 (±15% = $17.42-$23.56),The never ending pasta bowl was a great value at $12,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,192,"The never-ending pasta bowl is a great value for the price, but the chicken alfredo was a bit dry and bland. We loved the unlimited breadsticks and th",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;promo_never_ending_pasta
2,193,"We started with the unlimited breadsticks and a bowl of minestrone soup, which were both warm and flavorful. The chicken alfredo was creamy but slight",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;chicken_alfredo;soup_varieties
2,194,"The unlimited breadsticks were warm and buttery, which made the wait for our table feel much shorter. My Chicken Parmigiana arrived lukewarm, and the ",no,,,,no,breadstick_soup_salad_inclusion;chicken_parmigiana
2,195,"The never ending pasta bowl is an incredible deal for the price. We enjoyed the unlimited breadsticks and soup, though the chicken alfredo lacked flav",no,,,,no,breadstick_soup_salad_inclusion;chicken_alfredo;entree_price_range;promo_never_ending_pasta
2,196,"The never ending pasta bowl is a steal at $15 and the unlimited breadsticks kept me full. However, the wait time was over an hour despite having a res",yes,hallucinated_feature,Claims having a reservation; Olive Garden does NOT accept traditional reservations (virtual waitlist only),"However, the wait time was over an hour despite having a reservation",no,breadstick_soup_salad_inclusion;promo_never_ending_pasta;service_no_reservations
2,197,"The unlimited breadsticks were a highlight, though the pasta dish felt a bit overpriced at $18. We enjoyed the house red wine which complemented our m",no,,,,no,alc_wine_pricing;breadstick_soup_salad_inclusion;entree_price_range
